"survey" "transect" "frame" "framex" "px" "py" "x1" "y1" "x2" "y2" "n" "altitude" "newle"
"970" 4 1 25 "frame25.jpg" 759 244 748 260 765 234 1 1.78589 6.25
"971" 4 1 3 "frame3.jpg" 430 439 424 428 431 452 1 1.78589 5.49
"972" 4 1 3 "frame3.jpg" 462 540 466 527 459 554 1 1.78589 6.17
"973" 4 1 3 "frame3.jpg" 199 57 199 41 199 72 1 1.78589 6.11
"974" 4 1 4 "frame4.jpg" 347 415 349 432 347 400 1 1.78589 6.87
"975" 4 1 4 "frame4.jpg" 129 475 141 481 116 471 1 1.78589 5.78
"976" 4 1 4 "frame4.jpg" 515 494 508 506 515 482 1 1.78589 5.5
"977" 4 1 5 "frame5.jpg" 348 376 333 374 357 379 1 1.8003 5.3
"978" 4 1 6 "frame6.jpg" 712 420 713 440 709 405 1 1.8003 7.62
"979" 4 1 6 "frame6.jpg" 705 120 698 104 708 134 1 1.93628 6.93
"980" 4 1 6 "frame6.jpg" 173 100 166 116 179 92 1 1.92397 6
"981" 4 1 6 "frame6.jpg" 311 485 318 499 303 473 1 1.92397 7
"982" 4 1 6 "frame6.jpg" 162 397 163 412 161 385 1 1.92397 6.26
"983" 4 1 6 "frame6.jpg" 343 464 328 475 347 455 1 1.92397 6.41
"984" 4 1 6 "frame6.jpg" 600 182 593 198 605 171 1 1.92397 6.4
"985" 4 1 7 "frame7.jpg" 690 280 695 264 687 293 1 1.92397 6.64
"986" 4 1 8 "frame8.jpg" 506 511 491 522 517 500 1 1.93392 7.79
"987" 4 1 8 "frame8.jpg" 625 495 625 481 625 510 1 1.93392 6.87
"988" 4 1 8 "frame8.jpg" 334 305 331 320 339 292 1 1.93392 6.6
"989" 4 1 8 "frame8.jpg" 455 39 455 55 461 26 1 1.93392 6.28
"990" 4 1 9 "frame9.jpg" 502 336 502 354 503 319 1 1.93392 7.89
"991" 4 1 9 "frame9.jpg" 589 358 606 365 579 354 1 1.93392 6.71
"992" 4 1 9 "frame9.jpg" 723 494 717 512 727 482 1 1.93392 7.31
"993" 4 1 9 "frame9.jpg" 443 283 445 302 439 272 1 1.93392 6.89
"994" 4 1 13 "frame13.jpg" 343 549 343 562 340 538 1 1.87897 5.71
"995" 4 1 13 "frame13.jpg" 363 275 371 263 354 283 1 1.87897 5.78
"996" 4 1 13 "frame13.jpg" 428 223 425 238 431 212 1 1.87897 5.79
"997" 4 1 13 "frame13.jpg" 421 339 421 353 421 332 1 1.87897 4.79
"998" 4 1 15 "frame15.jpg" 771 303 758 307 784 303 1 1.87897 5.74
"999" 4 1 16 "frame16.jpg" 320 87 319 99 316 73 1 1.87897 5.5
"1000" 4 1 17 "frame17.jpg" 742 290 743 303 743 276 1 1.87859 5.97
"1001" 4 1 18 "frame18.jpg" 571 132 569 144 569 117 1 1.88507 5.75
"1002" 4 1 18 "frame18.jpg" 531 99 530 114 529 84 1 1.89777 6.35
"1003" 4 1 2 "frame2.jpg" 301 552 303 567 296 541 1 1.89777 6.36
"1004" 4 1 2 "frame2.jpg" 400 153 385 145 411 159 1 1.89777 6.43
"1005" 4 1 2 "frame2.jpg" 378 203 387 215 370 195 1 1.89777 5.77
"1006" 4 1 20 "frame20.jpg" 496 246 499 263 497 235 1 1.89777 6.19
"1007" 4 1 20 "frame20.jpg" 263 148 257 164 268 136 1 1.97404 6.73
"1008" 4 1 21 "frame21.jpg" 609 350 597 363 616 341 1 2.00807 6.74
"1009" 4 1 24 "frame24.jpg" 307 211 307 223 307 203 1 2.00807 4.72
"1010" 4 1 4 "frame4.jpg" 325 535 330 550 322 525 1 2.00807 6.53
"1011" 4 1 4 "frame4.jpg" 235 339 232 350 237 325 1 2.00807 6.1
"1012" 4 1 5 "frame5.jpg" 571 39 571 55 580 26 1 2.00807 6.62
"1013" 4 1 7 "frame7.jpg" 364 332 357 351 371 318 1 2.19941 9.11
"1014" 4 1 9 "frame9.jpg" 623 346 639 347 611 343 1 2.14129 7.1
"1015" 4 1 9 "frame9.jpg" 642 526 655 534 632 517 1 2.31001 8.07
"1016" 4 1 9 "frame9.jpg" 286 35 286 50 281 22 1 1.88232 5.87
"1017" 4 1 7 "frame7.jpg" 595 135 591 119 594 149 1 1.88232 6.4
"1018" 4 1 1 "frame1.jpg" 409 135 419 140 399 133 1 1.88232 4.7
"1019" 4 1 1 "frame1.jpg" 358 466 356 476 355 455 1 1.88232 4.93
"1020" 4 1 10 "frame10.jpg" 265 485 267 471 267 499 1 1.88232 6.46
"1021" 4 1 11 "frame11.jpg" 368 429 374 447 359 419 1 1.88232 7.17
"1022" 4 2 11 "frame11.jpg" 143 458 147 471 139 444 1 2.10315 7.1
"1023" 4 2 12 "frame12.jpg" 502 131 506 150 501 121 1 2.12163 6.99
"1024" 4 2 12 "frame12.jpg" 311 397 298 388 317 404 1 2.12163 6.28
"1025" 4 2 15 "frame15.jpg" 226 337 226 351 227 326 1 2.12163 6.29
"1026" 4 2 16 "frame16.jpg" 400 427 391 419 412 438 1 2.12163 7.18
"1027" 4 2 16 "frame16.jpg" 470 500 469 512 472 488 1 2.12163 6.31
"1028" 4 2 17 "frame17.jpg" 456 288 469 294 447 288 1 2.12163 5.72
"1029" 4 2 18 "frame18.jpg" 114 400 100 409 126 394 1 2.12163 7.62
"1030" 4 2 18 "frame18.jpg" 120 352 119 339 125 368 1 2.22959 7.69
"1031" 4 2 18 "frame18.jpg" 145 170 155 160 135 180 1 2.22959 7.29
"1032" 4 2 2 "frame2.jpg" 286 579 298 570 273 591 1 2.22959 8.79
"1033" 4 2 2 "frame2.jpg" 251 298 235 290 264 305 1 2.13079 7.99
"1034" 4 2 20 "frame20.jpg" 110 551 104 563 116 540 1 2.13079 6.89
"1035" 4 2 21 "frame21.jpg" 481 326 475 341 483 311 1 2.13079 7.67
"1036" 4 2 22 "frame22.jpg" 584 296 588 312 583 281 1 2.13079 7.77
"1037" 4 2 23 "frame23.jpg" 404 584 405 599 407 572 1 2.13079 7.18
"1038" 4 2 23 "frame23.jpg" 156 190 143 198 168 182 1 2.13079 7.34
"1039" 4 2 23 "frame23.jpg" 578 493 580 510 579 482 1 1.88793 6.51
"1040" 4 2 23 "frame23.jpg" 126 192 129 207 121 180 1 2.093 6.64
"1041" 4 2 23 "frame23.jpg" 79 264 76 275 80 253 1 2.093 5.53
"1042" 4 2 24 "frame24.jpg" 458 534 447 543 466 524 1 2.093 6.78
"1043" 4 2 24 "frame24.jpg" 438 354 434 340 443 366 1 2.093 6.83
"1044" 4 2 24 "frame24.jpg" 243 139 242 159 245 128 1 2.12643 7.39
"1045" 4 2 25 "frame25.jpg" 533 298 523 292 544 302 1 2.12643 5.87
"1046" 4 2 25 "frame25.jpg" 269 192 280 208 264 182 1 2.1196 7.3
"1047" 4 2 4 "frame4.jpg" 335 159 322 151 347 168 1 2.1196 7.26
"1048" 4 2 4 "frame4.jpg" 278 279 285 295 275 268 1 2.09918 6.98
"1049" 4 2 4 "frame4.jpg" 569 333 565 347 573 322 1 2.09918 6.45
"1050" 4 2 4 "frame4.jpg" 427 579 425 590 428 569 1 2.09918 5.62
"1051" 4 2 5 "frame5.jpg" 392 453 376 461 409 448 1 1.92016 8
"1052" 4 2 6 "frame6.jpg" 511 400 515 387 508 415 1 1.92016 6.6
"1053" 4 2 6 "frame6.jpg" 139 414 132 431 141 400 1 1.92016 7.45
"1054" 4 2 1 "frame1.jpg" 535 365 533 379 541 353 1 1.92016 6.19
"1055" 4 2 10 "frame10.jpg" 603 432 605 443 601 418 1 1.92016 5.96
"1056" 4 2 10 "frame10.jpg" 262 231 261 249 263 224 1 2.1951 6.36
"1057" 4 2 10 "frame10.jpg" 71 169 67 183 74 155 1 2.1951 7.21
"1058" 4 2 11 "frame11.jpg" 211 367 215 383 212 355 1 2.1951 7.29
"1059" 4 2 11 "frame11.jpg" 234 338 247 343 222 344 1 2.18252 6.45
"1060" 4 2 11 "frame11.jpg" 263 299 276 306 252 295 1 2.18252 6.71
"1061" 4 2 11 "frame11.jpg" 265 329 265 345 266 316 1 2.18252 7.4
"1062" 4 2 12 "frame12.jpg" 527 298 532 307 522 287 1 2.12929 5.68
"1063" 4 2 15 "frame15.jpg" 547 203 557 213 539 197 1 2.12929 6.01
"1064" 4 2 15 "frame15.jpg" 119 367 109 354 125 376 1 2.12929 6.76
"1065" 4 2 16 "frame16.jpg" 605 531 602 519 606 543 1 2.12929 6.46
"1066" 4 2 16 "frame16.jpg" 410 534 412 547 407 521 1 2.18764 7.14
"1067" 4 2 17 "frame17.jpg" 302 140 299 153 307 129 1 2.18764 6.27
"1068" 4 2 17 "frame17.jpg" 716 361 718 371 712 345 1 2.18764 6.98
"1069" 4 2 18 "frame18.jpg" 385 219 395 236 376 207 1 2.14327 8.42
"1070" 4 2 2 "frame2.jpg" 212 225 207 240 215 212 1 2.14327 7.17
"1071" 4 2 2 "frame2.jpg" 515 521 518 533 515 509 1 2.14327 6.43
"1072" 4 2 2 "frame2.jpg" 723 306 737 304 710 308 1 2.14327 6.74
"1073" 4 2 2 "frame2.jpg" 494 586 502 595 487 575 1 2.13275 6.68
"1074" 4 2 2 "frame2.jpg" 691 569 697 586 691 558 1 1.93615 6.97
"1075" 4 2 21 "frame21.jpg" 34 336 34 351 36 324 1 1.93615 6.24
"1076" 4 2 21 "frame21.jpg" 285 289 282 306 285 275 1 1.93615 7.01
"1077" 4 2 22 "frame22.jpg" 397 311 397 324 397 298 1 1.90123 5.84
"1078" 4 2 22 "frame22.jpg" 237 155 247 161 223 150 1 1.90123 5.77
"1079" 4 2 22 "frame22.jpg" 79 416 78 431 79 402 1 1.90123 6.65
"1080" 4 2 22 "frame22.jpg" 171 348 168 360 175 336 1 1.90123 5.72
"1081" 4 2 22 "frame22.jpg" 376 252 361 251 391 251 1 1.90123 6.63
"1082" 4 2 23 "frame23.jpg" 189 312 177 302 201 318 1 1.90123 6.38
"1083" 4 2 24 "frame24.jpg" 554 450 550 467 555 437 1 1.94573 7.11
"1084" 4 2 24 "frame24.jpg" 647 331 659 337 635 327 1 1.94573 6.05
"1085" 4 2 24 "frame24.jpg" 97 203 88 207 106 199 1 1.94573 4.64
"1086" 4 2 25 "frame25.jpg" 635 513 631 502 639 525 1 1.94573 5.95
"1087" 4 2 25 "frame25.jpg" 265 319 274 329 254 312 1 1.94573 6.01
"1088" 4 2 3 "frame3.jpg" 588 564 579 555 594 574 1 1.94573 5.96
"1089" 4 2 3 "frame3.jpg" 283 151 290 165 277 141 1 2.11503 6.5
"1090" 4 2 3 "frame3.jpg" 234 202 222 210 247 195 1 2.11503 7.14
"1091" 4 2 4 "frame4.jpg" 374 449 386 443 364 459 1 2.11503 6.86
"1092" 4 2 4 "frame4.jpg" 311 203 326 202 302 203 1 2.11503 5.92
"1093" 4 2 6 "frame6.jpg" 575 441 587 452 569 431 1 2.11503 7.11
"1094" 4 2 6 "frame6.jpg" 488 72 495 62 479 84 1 2.11503 6.38
"1095" 4 2 7 "frame7.jpg" 599 443 595 457 603 431 1 2.15864 7
"1096" 4 2 7 "frame7.jpg" 259 95 259 111 263 88 1 2.15864 5.68
"1097" 4 2 9 "frame9.jpg" 726 283 739 277 711 288 1 2.15864 7.33
"1098" 4 2 9 "frame9.jpg" 170 414 179 426 163 405 1 2.15864 6.74
"1099" 4 3 1 "frame1.jpg" 271 416 274 432 270 403 1 2.24208 7.8
"1100" 4 3 10 "frame10.jpg" 383 222 397 223 374 222 1 2.24208 6.02
"1101" 4 3 10 "frame10.jpg" 195 71 205 71 182 70 1 2.21925 5.86
"1102" 4 3 10 "frame10.jpg" 491 483 490 496 491 468 1 2.15567 7.33
"1103" 4 3 10 "frame10.jpg" 531 359 539 368 527 350 1 2.15567 5.65
"1104" 4 3 11 "frame11.jpg" 495 417 503 427 488 407 1 2.13604 6.47
"1105" 4 3 11 "frame11.jpg" 240 290 243 276 239 300 1 2.13604 6.11
"1106" 4 3 11 "frame11.jpg" 175 345 170 359 177 337 1 2.13604 5.92
"1107" 4 3 11 "frame11.jpg" 551 143 555 155 551 132 1 2.15208 5.73
"1108" 4 3 11 "frame11.jpg" 457 310 461 321 451 300 1 2.15208 5.95
"1109" 4 3 11 "frame11.jpg" 699 181 715 187 686 178 1 2.15208 7.52
"1110" 4 3 11 "frame11.jpg" 464 71 475 71 455 69 1 2.15208 5.02
"1111" 4 3 12 "frame12.jpg" 411 577 411 588 407 565 1 2.17817 6.39
"1112" 4 3 12 "frame12.jpg" 307 87 319 88 299 88 1 2.1324 4.98
"1113" 4 3 11 "frame11.jpg" 426 333 439 331 415 331 1 2.1324 6.04
"1114" 4 3 11 "frame11.jpg" 14 282 10 293 20 270 1 2.12479 6.35
"1115" 4 3 11 "frame11.jpg" 43 282 57 285 30 279 1 2.12479 6.82
"1116" 4 3 13 "frame13.jpg" 569 308 569 320 568 298 1 2.14705 5.61
"1117" 4 3 13 "frame13.jpg" 418 95 422 106 414 85 1 2.14705 5.45
"1118" 4 3 13 "frame13.jpg" 318 265 303 273 329 259 1 2.14705 7.35
"1119" 4 3 13 "frame13.jpg" 489 215 483 228 495 208 1 2.14705 5.75
"1120" 4 3 14 "frame14.jpg" 134 386 136 399 131 375 1 2.14705 6.27
"1121" 4 3 14 "frame14.jpg" 406 385 405 374 404 396 1 2.14271 5.69
"1122" 4 3 15 "frame15.jpg" 240 414 247 421 231 405 1 2.14271 5.81
"1123" 4 3 15 "frame15.jpg" 425 443 420 433 431 450 1 2.14271 5.34
"1124" 4 3 16 "frame16.jpg" 496 305 495 318 500 292 1 2.14271 6.61
"1125" 4 3 18 "frame18.jpg" 547 315 552 330 541 304 1 2.16379 7.2
"1126" 4 3 19 "frame19.jpg" 341 131 337 143 347 120 1 2.16379 6.14
"1127" 4 3 19 "frame19.jpg" 499 424 495 437 505 415 1 2.16379 6.26
"1128" 4 3 19 "frame19.jpg" 387 443 387 430 390 454 1 2.16379 6.36
"1129" 4 3 1 "frame1.jpg" 546 543 549 554 543 530 1 2.16379 6.68
"1130" 4 3 13 "frame13.jpg" 543 440 537 449 547 431 1 2.16379 5.38
"1131" 4 3 16 "frame16.jpg" 429 201 427 212 428 193 1 2.16379 4.82
"1132" 4 3 2 "frame2.jpg" 401 423 401 431 401 415 1 2.16379 4.33
"1133" 4 3 20 "frame20.jpg" 349 69 335 76 359 66 1 2.16379 6.4
"1134" 4 3 20 "frame20.jpg" 459 545 463 559 455 536 1 2.16379 6.57
"1135" 4 3 21 "frame21.jpg" 143 391 142 401 142 383 1 2.19044 4.84
"1136" 4 3 22 "frame22.jpg" 234 348 228 360 236 337 1 2.19044 6.36
"1137" 4 3 23 "frame23.jpg" 468 344 467 333 466 351 1 2.24422 4.89
"1138" 4 3 23 "frame23.jpg" 594 183 607 183 586 186 1 2.24422 5.51
"1139" 4 3 3 "frame3.jpg" 580 434 575 449 587 427 1 2.24422 6.67
"1140" 4 3 3 "frame3.jpg" 139 261 131 248 143 271 1 2.24422 6.65
"1141" 4 3 4 "frame4.jpg" 183 303 193 311 175 298 1 2.24422 5.82
"1142" 4 3 4 "frame4.jpg" 392 368 399 381 383 358 1 2.23081 7.38
"1143" 4 3 4 "frame4.jpg" 503 518 491 514 514 520 1 2.23081 6.42
"1144" 4 3 5 "frame5.jpg" 447 530 442 544 449 521 1 2.24189 6.62
"1145" 4 3 5 "frame5.jpg" 348 469 350 483 350 456 1 2.24189 7.33
"1146" 4 3 5 "frame5.jpg" 358 181 351 191 363 171 1 2.21949 5.95
"1147" 4 3 5 "frame5.jpg" 582 283 583 294 581 272 1 2.21949 5.78
"1148" 4 3 6 "frame6.jpg" 100 155 99 171 99 141 1 2.22539 7.46
"1149" 4 3 7 "frame7.jpg" 600 467 600 480 599 455 1 2.22032 6.77
"1150" 4 3 7 "frame7.jpg" 450 189 465 186 435 191 1 2.22032 7.68
"1151" 4 3 8 "frame8.jpg" 310 359 319 370 301 351 1 2.22032 6.84
"1152" 4 3 8 "frame8.jpg" 658 124 645 128 671 124 1 2.24328 6.67
"1153" 4 3 9 "frame9.jpg" 205 292 204 308 206 282 1 2.24328 6.82
"1154" 4 3 9 "frame9.jpg" 475 376 466 389 485 369 1 2.22931 7.18
"1155" 4 3 9 "frame9.jpg" 344 551 345 561 343 537 1 2.24392 6.71
"1156" 4 3 9 "frame9.jpg" 255 353 248 364 263 339 1 2.2216 7.63
"1157" 4 3 9 "frame9.jpg" 195 472 187 460 199 480 1 2.2216 6.26
"1158" 4 4 10 "frame10.jpg" 330 536 331 520 329 549 1 2.13514 7.61
"1159" 4 4 10 "frame10.jpg" 687 317 671 324 701 312 1 2.13514 7.82
"1160" 4 4 10 "frame10.jpg" 29 265 33 278 26 256 1 1.95793 5.26
"1161" 4 4 10 "frame10.jpg" 545 209 542 200 547 220 1 1.95793 4.77
"1162" 4 4 11 "frame11.jpg" 657 275 659 289 655 266 1 1.95793 5.43
"1163" 4 4 13 "frame13.jpg" 339 302 328 316 346 293 1 1.95793 6.69
"1164" 4 4 13 "frame13.jpg" 425 213 423 225 427 202 1 1.95793 5.31
"1165" 4 4 13 "frame13.jpg" 196 73 195 90 199 61 1 2.08094 6.74
"1166" 4 4 14 "frame14.jpg" 714 38 730 40 700 39 1 2.08094 7.01
"1167" 4 4 15 "frame15.jpg" 353 205 355 221 351 190 1 2.08094 7.36
"1168" 4 4 15 "frame15.jpg" 230 162 213 164 241 162 1 1.9438 6.32
"1169" 4 4 15 "frame15.jpg" 499 30 493 46 503 18 1 1.9438 6.31
"1170" 4 4 17 "frame17.jpg" 639 289 627 292 651 289 1 1.9438 5.51
"1171" 4 4 17 "frame17.jpg" 539 293 541 283 540 304 1 1.9438 4.88
"1172" 4 4 17 "frame17.jpg" 523 462 533 472 513 454 1 1.9438 6.39
"1173" 4 4 18 "frame18.jpg" 433 303 450 312 423 296 1 1.9438 7.13
"1174" 4 4 18 "frame18.jpg" 501 254 494 271 504 243 1 1.9438 6.64
"1175" 4 4 18 "frame18.jpg" 757 208 746 221 766 198 1 1.9438 6.59
"1176" 4 4 18 "frame18.jpg" 244 150 232 161 252 143 1 1.9438 6.06
"1177" 4 4 18 "frame18.jpg" 127 379 112 380 142 378 1 1.9438 6.92
"1178" 4 4 19 "frame19.jpg" 245 347 257 357 235 341 1 1.9438 6.23
"1179" 4 4 19 "frame19.jpg" 319 103 312 91 326 114 1 1.9438 5.88
"1180" 4 4 2 "frame2.jpg" 448 293 463 302 438 289 1 1.88038 6.25
"1181" 4 4 20 "frame20.jpg" 404 439 413 454 402 428 1 1.88038 6.45
"1182" 4 4 21 "frame21.jpg" 391 226 389 212 393 240 1 1.88038 6.14
"1183" 4 4 21 "frame21.jpg" 271 132 273 148 270 120 1 1.88038 5.97
"1184" 4 4 21 "frame21.jpg" 646 357 631 350 661 365 1 1.88038 7.48
"1185" 4 4 21 "frame21.jpg" 649 397 633 397 662 402 1 1.88038 6.57
"1186" 4 4 22 "frame22.jpg" 125 112 121 100 127 122 1 1.88038 4.85
"1187" 4 4 22 "frame22.jpg" 442 26 441 12 443 42 1 1.97359 6.47
"1188" 4 4 23 "frame23.jpg" 573 420 568 438 579 410 1 1.93149 6.89
"1189" 4 4 25 "frame25.jpg" 254 95 248 82 255 108 1 1.93149 5.8
"1190" 4 4 25 "frame25.jpg" 619 99 621 116 619 90 1 1.93149 5.67
"1191" 4 4 25 "frame25.jpg" 11 193 11 180 8 206 1 1.97654 5.97
"1192" 4 4 3 "frame3.jpg" 499 46 501 60 501 34 1 1.97654 5.68
"1193" 4 4 3 "frame3.jpg" 772 150 764 166 778 140 1 1.97654 6.44
"1194" 4 4 4 "frame4.jpg" 95 208 103 218 79 198 1 1.97654 6.95
"1195" 4 4 4 "frame4.jpg" 102 156 103 167 105 144 1 1.97654 5.25
"1196" 4 4 5 "frame5.jpg" 222 139 225 155 218 128 1 2.17879 6.78
"1197" 4 4 5 "frame5.jpg" 96 244 97 260 91 232 1 2.17879 7.1
"1198" 4 4 5 "frame5.jpg" 253 357 255 369 254 346 1 2.12748 5.85
"1199" 4 4 5 "frame5.jpg" 465 545 477 554 457 537 1 1.95353 6.34
"1200" 4 4 5 "frame5.jpg" 543 213 562 215 532 212 1 1.95353 6.8
"1201" 4 4 5 "frame5.jpg" 663 333 657 350 669 322 1 1.95353 6.88
"1202" 4 4 5 "frame5.jpg" 479 476 487 490 473 464 1 1.95353 7.04
"1203" 4 4 5 "frame5.jpg" 424 163 415 176 433 150 1 2.10003 7.45
"1204" 4 4 6 "frame6.jpg" 496 265 479 262 509 274 1 1.9546 7.34
"1205" 4 4 6 "frame6.jpg" 186 468 179 480 194 454 1 1.9546 7.14
"1206" 4 4 6 "frame6.jpg" 329 566 329 583 329 552 1 1.9546 7.5
"1207" 4 4 8 "frame8.jpg" 672 492 685 504 658 481 1 1.9546 8.43
"1208" 4 4 9 "frame9.jpg" 643 356 642 340 645 374 1 1.92705 7.75
"1209" 4 4 10 "frame10.jpg" 640 395 654 394 627 395 1 1.92705 6.15
"1210" 4 4 11 "frame11.jpg" 671 180 687 188 662 173 1 1.92705 6.56
"1211" 4 4 12 "frame12.jpg" 647 238 647 251 647 226 1 1.92705 5.61
"1212" 4 4 13 "frame13.jpg" 143 238 130 227 149 245 1 1.92705 5.79
"1213" 4 4 15 "frame15.jpg" 134 471 139 481 127 457 1 1.92705 6.24
"1214" 4 4 17 "frame17.jpg" 699 260 703 243 702 272 1 2.06859 6.91
"1215" 4 4 17 "frame17.jpg" 585 362 589 376 583 349 1 2.06859 6.83
"1216" 4 4 17 "frame17.jpg" 737 407 730 420 743 395 1 2.06859 6.8
"1217" 4 4 18 "frame18.jpg" 211 69 224 83 203 60 1 2.06859 7.08
"1218" 4 4 18 "frame18.jpg" 74 424 84 435 66 412 1 2.06859 7.09
"1219" 4 4 18 "frame18.jpg" 111 499 99 493 122 506 1 2.06859 6.53
"1220" 4 4 18 "frame18.jpg" 379 504 393 495 369 516 1 2.06859 7.87
"1221" 4 4 18 "frame18.jpg" 330 112 340 103 319 119 1 2.06859 6.24
"1222" 4 4 2 "frame2.jpg" 251 554 265 561 239 545 1 2.06859 7.59
"1223" 4 4 20 "frame20.jpg" 274 350 277 337 271 359 1 2.06859 5.65
"1224" 4 4 21 "frame21.jpg" 667 184 653 176 676 191 1 2.06575 6.62
"1225" 4 4 22 "frame22.jpg" 520 357 530 363 507 349 1 2.06575 6.62
"1226" 4 4 23 "frame23.jpg" 519 195 535 199 508 197 1 1.99845 6.27
"1227" 4 4 24 "frame24.jpg" 282 563 291 571 274 554 1 1.99845 5.93
"1228" 4 4 24 "frame24.jpg" 497 435 490 446 505 428 1 1.99591 5.61
"1229" 4 4 3 "frame3.jpg" 607 102 592 103 617 103 1 1.99591 5.72
"1230" 4 4 3 "frame3.jpg" 651 143 647 155 653 132 1 1.99591 5.36
"1231" 4 4 3 "frame3.jpg" 52 503 59 517 45 496 1 1.99591 6.09
"1232" 4 4 4 "frame4.jpg" 470 178 482 178 457 181 1 1.99591 5.82
"1233" 4 4 5 "frame5.jpg" 240 484 254 493 231 474 1 2.01475 7.18
"1234" 4 4 5 "frame5.jpg" 91 522 88 507 95 536 1 2.01475 7.31
"1235" 4 4 5 "frame5.jpg" 183 558 167 563 191 550 1 2.01475 6.74
"1236" 4 4 5 "frame5.jpg" 579 262 579 275 578 254 1 2.03895 5.08
"1237" 4 4 6 "frame6.jpg" 161 166 148 174 172 163 1 2.03895 6.3
"1238" 4 4 6 "frame6.jpg" 210 556 217 542 207 567 1 2.14501 7.15
"1239" 4 4 6 "frame6.jpg" 196 270 208 276 186 270 1 2.14501 5.74
"1240" 4 4 6 "frame6.jpg" 95 280 108 287 83 275 1 2.13313 6.81
"1241" 4 4 9 "frame9.jpg" 325 256 339 261 311 255 1 2.13313 7.07
"1242" 4 4 9 "frame9.jpg" 247 207 263 207 234 207 1 2.13313 7.13
"1243" 5 1 1 "frame1.jpg" 608 134 595 127 616 140 1 2.21987 6.34
"1244" 5 1 1 "frame1.jpg" 652 492 651 478 654 510 1 2.21987 8.64
"1245" 5 1 10 "frame10.jpg" 560 328 569 317 555 340 1 2.21987 6.9
"1246" 5 1 10 "frame10.jpg" 418 452 418 467 421 440 1 2.21987 7.26
"1247" 5 1 10 "frame10.jpg" 160 524 157 539 164 509 1 2.23307 8.39
"1248" 5 1 10 "frame10.jpg" 527 491 533 505 528 478 1 2.24365 7.52
"1249" 5 1 10 "frame10.jpg" 575 166 574 181 574 153 1 2.24365 7.07
"1250" 5 1 10 "frame10.jpg" 650 304 646 318 650 293 1 2.23563 6.59
"1251" 5 1 10 "frame10.jpg" 638 277 640 287 628 266 1 2.23563 6.41
"1252" 5 1 11 "frame11.jpg" 184 345 184 359 184 334 1 2.18149 6.46
"1253" 5 1 11 "frame11.jpg" 220 394 221 411 219 384 1 2.18149 7.03
"1254" 5 1 11 "frame11.jpg" 612 360 618 374 607 353 1 2.08956 6.01
"1255" 5 1 12 "frame12.jpg" 524 446 525 462 524 429 1 2.08956 8.25
"1256" 5 1 12 "frame12.jpg" 116 364 105 372 125 354 1 2.12641 6.88
"1257" 5 1 12 "frame12.jpg" 287 503 281 516 293 492 1 2.12641 6.97
"1258" 5 1 12 "frame12.jpg" 621 531 628 543 618 521 1 2.11152 6.4
"1259" 5 1 13 "frame13.jpg" 590 345 601 358 580 335 1 2.11152 7.8
"1260" 5 1 13 "frame13.jpg" 182 45 186 60 180 34 1 2.11152 6.16
"1261" 5 1 13 "frame13.jpg" 98 112 100 126 100 101 1 2.11152 5.92
"1262" 5 1 14 "frame14.jpg" 39 322 24 325 54 319 1 2.11152 7.61
"1263" 5 1 14 "frame14.jpg" 447 172 441 185 454 160 1 2.11152 6.71
"1264" 5 1 14 "frame14.jpg" 651 351 647 368 650 339 1 2.11152 7.22
"1265" 5 1 14 "frame14.jpg" 542 74 547 87 533 66 1 2.11152 6.04
"1266" 5 1 15 "frame15.jpg" 392 488 377 488 404 488 1 1.97827 6.4
"1267" 5 1 16 "frame16.jpg" 681 107 679 120 683 96 1 1.97827 5.4
"1268" 5 1 16 "frame16.jpg" 127 176 126 190 129 164 1 1.97827 5.93
"1269" 5 1 16 "frame16.jpg" 327 556 329 542 332 574 1 1.97827 7.83
"1270" 5 1 17 "frame17.jpg" 38 491 44 473 33 504 1 1.97827 7.95
"1271" 5 1 18 "frame18.jpg" 521 295 515 313 523 286 1 1.97827 6.48
"1272" 5 1 18 "frame18.jpg" 612 279 609 293 614 266 1 1.97827 6.3
"1273" 5 1 18 "frame18.jpg" 690 362 695 344 692 374 1 1.97827 7.02
"1274" 5 1 18 "frame18.jpg" 780 324 788 335 772 315 1 1.97827 6.16
"1275" 5 1 20 "frame20.jpg" 425 153 426 140 426 164 1 2.0266 5.54
"1276" 5 1 21 "frame21.jpg" 383 39 390 54 379 31 1 2.0266 5.74
"1277" 5 1 22 "frame22.jpg" 534 488 527 478 542 496 1 2.0266 5.88
"1278" 5 1 22 "frame22.jpg" 496 473 489 491 496 463 1 2.10709 7.32
"1279" 5 1 22 "frame22.jpg" 587 295 582 310 590 284 1 2.10709 6.63
"1280" 5 1 22 "frame22.jpg" 62 409 50 400 73 419 1 2.10709 7.32
"1281" 5 1 23 "frame23.jpg" 154 133 155 153 155 120 1 2.10709 7.71
"1282" 5 1 25 "frame25.jpg" 215 408 212 422 216 390 1 2.10709 8.06
"1283" 5 1 25 "frame25.jpg" 422 258 423 268 418 248 1 2.10348 5.13
"1284" 5 1 3 "frame3.jpg" 389 116 390 102 390 131 1 2.10348 6.79
"1285" 5 1 4 "frame4.jpg" 344 396 357 392 336 399 1 2.10348 5.58
"1286" 5 1 5 "frame5.jpg" 291 84 288 98 294 75 1 2.12406 5.67
